movieId,title,genres,title_cleaned,release_year,genres_str,combined_features,avg_rating,vibe_cluster
230,Dolores Claiborne (1995),"['Drama', 'Thriller']",Dolores Claiborne,1995,drama thriller,Dolores Claiborne drama thriller,3.395833333333333,6
231,Dumb & Dumber (Dumb and Dumber) (1994),"['Adventure', 'Comedy']",Dumb & Dumber (Dumb and Dumber),1994,adventure comedy,Dumb & Dumber (Dumb and Dumber) adventure comedy,3.0601503759398496,7
232,Eat Drink Man Woman (Yin shi nan nu) (1994),"['Comedy', 'Drama', 'Romance']",Eat Drink Man Woman (Yin shi nan nu),1994,comedy drama romance,Eat Drink Man Woman (Yin shi nan nu) comedy drama romance,3.892857142857143,2
233,Exotica (1994),['Drama'],Exotica,1994,drama,Exotica drama,3.5,6
234,Exit to Eden (1994),['Comedy'],Exit to Eden,1994,comedy,Exit to Eden comedy,2.588235294117647,7
235,Ed Wood (1994),"['Comedy', 'Drama']",Ed Wood,1994,comedy drama,Ed Wood comedy drama,3.678571428571429,7
236,French Kiss (1995),"['Action', 'Comedy', 'Romance']",French Kiss,1995,action comedy romance,French Kiss action comedy romance,3.477777777777778,2
237,Forget Paris (1995),"['Comedy', 'Romance']",Forget Paris,1995,comedy romance,Forget Paris comedy romance,3.340909090909091,2
238,Far From Home: The Adventures of Yellow Dog (1995),"['Adventure', 'Children']",Far From Home: The Adventures of Yellow Dog,1995,adventure children,Far From Home: The Adventures of Yellow Dog adventure children,4.0,3
239,"Goofy Movie, A (1995)","['Animation', 'Children', 'Comedy', 'Romance']","Goofy Movie, A",1995,animation children comedy romance,"Goofy Movie, A animation children comedy romance",3.0,3
240,Hideaway (1995),['Thriller'],Hideaway,1995,thriller,Hideaway thriller,2.375,6
241,Fluke (1995),"['Children', 'Drama']",Fluke,1995,children drama,Fluke children drama,4.0,3
242,Farinelli: il castrato (1994),"['Drama', 'Musical']",Farinelli: il castrato,1994,drama musical,Farinelli: il castrato drama musical,3.6,6
243,Gordy (1995),"['Children', 'Comedy', 'Fantasy']",Gordy,1995,children comedy fantasy,Gordy children comedy fantasy,3.0,3
246,Hoop Dreams (1994),['Documentary'],Hoop Dreams,1994,documentary,Hoop Dreams documentary,4.293103448275862,7
247,Heavenly Creatures (1994),"['Crime', 'Drama']",Heavenly Creatures,1994,crime drama,Heavenly Creatures crime drama,3.928571428571429,6
248,Houseguest (1994),['Comedy'],Houseguest,1994,comedy,Houseguest comedy,3.176470588235294,7
249,Immortal Beloved (1994),"['Drama', 'Romance']",Immortal Beloved,1994,drama romance,Immortal Beloved drama romance,3.7222222222222223,2
250,Heavyweights (Heavy Weights) (1995),"['Children', 'Comedy']",Heavyweights (Heavy Weights),1995,children comedy,Heavyweights (Heavy Weights) children comedy,2.5,3
251,"Hunted, The (1995)",['Action'],"Hunted, The",1995,action,"Hunted, The action",3.0,0
252,I.Q. (1994),"['Comedy', 'Romance']",I.Q.,1994,comedy romance,I.Q. comedy romance,3.453488372093023,2
253,Interview with the Vampire: The Vampire Chronicles (1994),"['Drama', 'Horror']",Interview with the Vampire: The Vampire Chronicles,1994,drama horror,Interview with the Vampire: The Vampire Chronicles drama horror,3.458715596330275,1
254,Jefferson in Paris (1995),['Drama'],Jefferson in Paris,1995,drama,Jefferson in Paris drama,3.0,6
255,"Jerky Boys, The (1995)",['Comedy'],"Jerky Boys, The",1995,comedy,"Jerky Boys, The comedy",2.071428571428572,7
256,Junior (1994),"['Comedy', 'Sci-Fi']",Junior,1994,comedy sci-fi,Junior comedy sci-fi,2.8285714285714287,4
257,Just Cause (1995),"['Mystery', 'Thriller']",Just Cause,1995,mystery thriller,Just Cause mystery thriller,3.5,6
258,"Kid in King Arthur's Court, A (1995)","['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance']","Kid in King Arthur's Court, A",1995,adventure children comedy fantasy romance,"Kid in King Arthur's Court, A adventure children comedy fantasy romance",2.6,3
259,Kiss of Death (1995),"['Crime', 'Drama', 'Thriller']",Kiss of Death,1995,crime drama thriller,Kiss of Death crime drama thriller,3.2,6
260,Star Wars: Episode IV - A New Hope (1977),"['Action', 'Adventure', 'Sci-Fi']",Star Wars: Episode IV - A New Hope,1977,action adventure sci-fi,Star Wars: Episode IV - A New Hope action adventure sci-fi,4.231075697211155,4
261,Little Women (1994),['Drama'],Little Women,1994,drama,Little Women drama,3.880952380952381,6
262,"Little Princess, A (1995)","['Children', 'Drama']","Little Princess, A",1995,children drama,"Little Princess, A children drama",3.9047619047619047,3
263,Ladybird Ladybird (1994),['Drama'],Ladybird Ladybird,1994,drama,Ladybird Ladybird drama,4.0,6
265,Like Water for Chocolate (Como agua para chocolate) (1992),"['Drama', 'Fantasy', 'Romance']",Like Water for Chocolate (Como agua para chocolate),1992,drama fantasy romance,Like Water for Chocolate (Como agua para chocolate) drama fantasy romance,3.939393939393939,6
266,Legends of the Fall (1994),"['Drama', 'Romance', 'War', 'Western']",Legends of the Fall,1994,drama romance war western,Legends of the Fall drama romance war western,3.397058823529412,5
267,Major Payne (1995),['Comedy'],Major Payne,1995,comedy,Major Payne comedy,2.9411764705882355,7
269,My Crazy Life (Mi vida loca) (1993),['Drama'],My Crazy Life (Mi vida loca),1993,drama,My Crazy Life (Mi vida loca) drama,3.0,6
270,Love Affair (1994),"['Drama', 'Romance']",Love Affair,1994,drama romance,Love Affair drama romance,3.4,2
271,Losing Isaiah (1995),['Drama'],Losing Isaiah,1995,drama,Losing Isaiah drama,3.5,6
272,"Madness of King George, The (1994)","['Comedy', 'Drama']","Madness of King George, The",1994,comedy drama,"Madness of King George, The comedy drama",3.758064516129033,7
273,Mary Shelley's Frankenstein (Frankenstein) (1994),"['Drama', 'Horror', 'Sci-Fi']",Mary Shelley's Frankenstein (Frankenstein),1994,drama horror sci-fi,Mary Shelley's Frankenstein (Frankenstein) drama horror sci-fi,2.946428571428572,4
274,Man of the House (1995),['Comedy'],Man of the House,1995,comedy,Man of the House comedy,2.9285714285714284,7
275,Mixed Nuts (1994),['Comedy'],Mixed Nuts,1994,comedy,Mixed Nuts comedy,2.0,7
276,Milk Money (1994),"['Comedy', 'Romance']",Milk Money,1994,comedy romance,Milk Money comedy romance,3.25,2
277,Miracle on 34th Street (1994),['Drama'],Miracle on 34th Street,1994,drama,Miracle on 34th Street drama,3.223684210526316,6
278,Miami Rhapsody (1995),['Comedy'],Miami Rhapsody,1995,comedy,Miami Rhapsody comedy,1.5,7
279,My Family (1995),['Drama'],My Family,1995,drama,My Family drama,3.0,6
280,Murder in the First (1995),"['Drama', 'Thriller']",Murder in the First,1995,drama thriller,Murder in the First drama thriller,4.076923076923077,6
281,Nobody's Fool (1994),"['Comedy', 'Drama', 'Romance']",Nobody's Fool,1994,comedy drama romance,Nobody's Fool comedy drama romance,3.7857142857142856,2
282,Nell (1994),['Drama'],Nell,1994,drama,Nell drama,3.3375,6
283,New Jersey Drive (1995),"['Crime', 'Drama']",New Jersey Drive,1995,crime drama,New Jersey Drive crime drama,3.6666666666666665,6
284,New York Cop (Nyû Yôku no koppu) (1993),"['Action', 'Crime']",New York Cop (Nyû Yôku no koppu),1993,action crime,New York Cop (Nyû Yôku no koppu) action crime,4.5,0
285,Beyond Bedlam (1993),"['Drama', 'Horror']",Beyond Bedlam,1993,drama horror,Beyond Bedlam drama horror,4.0,1
287,Nina Takes a Lover (1994),"['Comedy', 'Romance']",Nina Takes a Lover,1994,comedy romance,Nina Takes a Lover comedy romance,3.0,2
288,Natural Born Killers (1994),"['Action', 'Crime', 'Thriller']",Natural Born Killers,1994,action crime thriller,Natural Born Killers action crime thriller,3.233695652173913,0
289,Only You (1994),"['Comedy', 'Romance']",Only You,1994,comedy romance,Only You comedy romance,3.5625,2
290,Once Were Warriors (1994),"['Crime', 'Drama']",Once Were Warriors,1994,crime drama,Once Were Warriors crime drama,4.035714285714286,6
291,Poison Ivy II (1996),"['Drama', 'Thriller']",Poison Ivy II,1996,drama thriller,Poison Ivy II drama thriller,2.333333333333333,6
292,Outbreak (1995),"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Outbreak,1995,action drama sci-fi thriller,Outbreak action drama sci-fi thriller,3.4257425742574257,4
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"['Action', 'Crime', 'Drama', 'Thriller']",Léon: The Professional (a.k.a. The Professional) (Léon),1994,action crime drama thriller,Léon: The Professional (a.k.a. The Professional) (Léon) action crime drama thriller,4.018796992481203,0
294,"Perez Family, The (1995)","['Comedy', 'Romance']","Perez Family, The",1995,comedy romance,"Perez Family, The comedy romance",3.0,2
295,"Pyromaniac's Love Story, A (1995)","['Comedy', 'Romance']","Pyromaniac's Love Story, A",1995,comedy romance,"Pyromaniac's Love Story, A comedy romance",3.0,2
296,Pulp Fiction (1994),"['Comedy', 'Crime', 'Drama', 'Thriller']",Pulp Fiction,1994,comedy crime drama thriller,Pulp Fiction comedy crime drama thriller,4.197068403908795,6
298,Pushing Hands (Tui shou) (1992),['Drama'],Pushing Hands (Tui shou),1992,drama,Pushing Hands (Tui shou) drama,2.0,6
299,Priest (1994),['Drama'],Priest,1994,drama,Priest drama,4.0,6
300,Quiz Show (1994),['Drama'],Quiz Show,1994,drama,Quiz Show drama,3.5185185185185186,6
301,Picture Bride (Bijo photo) (1994),"['Drama', 'Romance']",Picture Bride (Bijo photo),1994,drama romance,Picture Bride (Bijo photo) drama romance,4.0,2
302,"Queen Margot (Reine Margot, La) (1994)","['Drama', 'Romance']","Queen Margot (Reine Margot, La)",1994,drama romance,"Queen Margot (Reine Margot, La) drama romance",3.2,6
303,"Quick and the Dead, The (1995)","['Action', 'Thriller', 'Western']","Quick and the Dead, The",1995,action thriller western,"Quick and the Dead, The action thriller western",2.953125,0
304,Roommates (1995),"['Comedy', 'Drama']",Roommates,1995,comedy drama,Roommates comedy drama,3.6666666666666665,7
305,Ready to Wear (Pret-A-Porter) (1994),['Comedy'],Ready to Wear (Pret-A-Porter),1994,comedy,Ready to Wear (Pret-A-Porter) comedy,2.833333333333333,7
306,Three Colors: Red (Trois couleurs: Rouge) (1994),['Drama'],Three Colors: Red (Trois couleurs: Rouge),1994,drama,Three Colors: Red (Trois couleurs: Rouge) drama,4.21875,6
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),['Drama'],Three Colors: Blue (Trois couleurs: Bleu),1993,drama,Three Colors: Blue (Trois couleurs: Bleu) drama,3.8958333333333335,6
308,Three Colors: White (Trzy kolory: Bialy) (1994),"['Comedy', 'Drama']",Three Colors: White (Trzy kolory: Bialy),1994,comedy drama,Three Colors: White (Trzy kolory: Bialy) comedy drama,4.025,7
310,Rent-a-Kid (1995),['Comedy'],Rent-a-Kid,1995,comedy,Rent-a-Kid comedy,3.0,7
311,Relative Fear (1994),"['Horror', 'Thriller']",Relative Fear,1994,horror thriller,Relative Fear horror thriller,3.0,1
312,Stuart Saves His Family (1995),['Comedy'],Stuart Saves His Family,1995,comedy,Stuart Saves His Family comedy,1.4444444444444444,7
313,"Swan Princess, The (1994)","['Animation', 'Children']","Swan Princess, The",1994,animation children,"Swan Princess, The animation children",3.333333333333333,3
314,"Secret of Roan Inish, The (1994)","['Children', 'Drama', 'Fantasy', 'Mystery']","Secret of Roan Inish, The",1994,children drama fantasy mystery,"Secret of Roan Inish, The children drama fantasy mystery",3.75,3
315,"Specialist, The (1994)","['Action', 'Drama', 'Thriller']","Specialist, The",1994,action drama thriller,"Specialist, The action drama thriller",3.0789473684210527,0
316,Stargate (1994),"['Action', 'Adventure', 'Sci-Fi']",Stargate,1994,action adventure sci-fi,Stargate action adventure sci-fi,3.375,4
317,"Santa Clause, The (1994)","['Comedy', 'Drama', 'Fantasy']","Santa Clause, The",1994,comedy drama fantasy,"Santa Clause, The comedy drama fantasy",3.203703703703704,7
318,"Shawshank Redemption, The (1994)","['Crime', 'Drama']","Shawshank Redemption, The",1994,crime drama,"Shawshank Redemption, The crime drama",4.429022082018927,6
319,Shallow Grave (1994),"['Comedy', 'Drama', 'Thriller']",Shallow Grave,1994,comedy drama thriller,Shallow Grave comedy drama thriller,3.6,6
320,Suture (1993),"['Film-Noir', 'Thriller']",Suture,1993,film-noir thriller,Suture film-noir thriller,3.0,6
321,Strawberry and Chocolate (Fresa y chocolate) (1993),['Drama'],Strawberry and Chocolate (Fresa y chocolate),1993,drama,Strawberry and Chocolate (Fresa y chocolate) drama,4.0,6
322,Swimming with Sharks (1995),"['Comedy', 'Drama']",Swimming with Sharks,1995,comedy drama,Swimming with Sharks comedy drama,3.55,7
324,"Sum of Us, The (1994)","['Comedy', 'Drama']","Sum of Us, The",1994,comedy drama,"Sum of Us, The comedy drama",4.0,7
325,National Lampoon's Senior Trip (1995),['Comedy'],National Lampoon's Senior Trip,1995,comedy,National Lampoon's Senior Trip comedy,2.5,7
326,To Live (Huozhe) (1994),['Drama'],To Live (Huozhe),1994,drama,To Live (Huozhe) drama,4.0,6
327,Tank Girl (1995),"['Action', 'Comedy', 'Sci-Fi']",Tank Girl,1995,action comedy sci-fi,Tank Girl action comedy sci-fi,2.823529411764706,4
328,Tales from the Crypt Presents: Demon Knight (1995),"['Horror', 'Thriller']",Tales from the Crypt Presents: Demon Knight,1995,horror thriller,Tales from the Crypt Presents: Demon Knight horror thriller,3.15,1
329,Star Trek: Generations (1994),"['Adventure', 'Drama', 'Sci-Fi']",Star Trek: Generations,1994,adventure drama sci-fi,Star Trek: Generations adventure drama sci-fi,3.3935185185185186,4
330,Tales from the Hood (1995),"['Action', 'Crime', 'Horror']",Tales from the Hood,1995,action crime horror,Tales from the Hood action crime horror,3.0,1
331,Tom & Viv (1994),['Drama'],Tom & Viv,1994,drama,Tom & Viv drama,3.0,6
332,Village of the Damned (1995),"['Horror', 'Sci-Fi']",Village of the Damned,1995,horror sci-fi,Village of the Damned horror sci-fi,2.833333333333333,4
333,Tommy Boy (1995),['Comedy'],Tommy Boy,1995,comedy,Tommy Boy comedy,3.78,7
334,Vanya on 42nd Street (1994),['Drama'],Vanya on 42nd Street,1994,drama,Vanya on 42nd Street drama,4.2,6
335,Underneath (1995),"['Mystery', 'Thriller']",Underneath,1995,mystery thriller,Underneath mystery thriller,3.5,6
336,"Walking Dead, The (1995)","['Drama', 'War']","Walking Dead, The",1995,drama war,"Walking Dead, The drama war",3.0,5
337,What's Eating Gilbert Grape (1993),['Drama'],What's Eating Gilbert Grape,1993,drama,What's Eating Gilbert Grape drama,3.7662337662337664,6
338,Virtuosity (1995),"['Action', 'Sci-Fi', 'Thriller']",Virtuosity,1995,action sci-fi thriller,Virtuosity action sci-fi thriller,2.8421052631578947,4
339,While You Were Sleeping (1995),"['Comedy', 'Romance']",While You Were Sleeping,1995,comedy romance,While You Were Sleeping comedy romance,3.4693877551020407,2
340,"War, The (1994)","['Adventure', 'Drama', 'War']","War, The",1994,adventure drama war,"War, The adventure drama war",3.4,5
341,Double Happiness (1994),['Drama'],Double Happiness,1994,drama,Double Happiness drama,4.0,6
342,Muriel's Wedding (1994),['Comedy'],Muriel's Wedding,1994,comedy,Muriel's Wedding comedy,3.272727272727273,7
343,"Baby-Sitters Club, The (1995)",['Children'],"Baby-Sitters Club, The",1995,children,"Baby-Sitters Club, The children",2.9,3
344,Ace Ventura: Pet Detective (1994),['Comedy'],Ace Ventura: Pet Detective,1994,comedy,Ace Ventura: Pet Detective comedy,3.040372670807453,7
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","['Comedy', 'Drama']","Adventures of Priscilla, Queen of the Desert, The",1994,comedy drama,"Adventures of Priscilla, Queen of the Desert, The comedy drama",3.5972222222222223,7
346,Backbeat (1993),"['Drama', 'Musical']",Backbeat,1993,drama musical,Backbeat drama musical,3.5,6
347,Bitter Moon (1992),"['Drama', 'Film-Noir', 'Romance']",Bitter Moon,1992,drama film-noir romance,Bitter Moon drama film-noir romance,3.5,2
348,Bullets Over Broadway (1994),['Comedy'],Bullets Over Broadway,1994,comedy,Bullets Over Broadway comedy,3.583333333333333,7
349,Clear and Present Danger (1994),"['Action', 'Crime', 'Drama', 'Thriller']",Clear and Present Danger,1994,action crime drama thriller,Clear and Present Danger action crime drama thriller,3.6045454545454554,0
350,"Client, The (1994)","['Drama', 'Mystery', 'Thriller']","Client, The",1994,drama mystery thriller,"Client, The drama mystery thriller",3.3859649122807016,6
351,"Corrina, Corrina (1994)","['Comedy', 'Drama', 'Romance']","Corrina, Corrina",1994,comedy drama romance,"Corrina, Corrina comedy drama romance",3.176470588235294,2
352,Crooklyn (1994),"['Comedy', 'Drama']",Crooklyn,1994,comedy drama,Crooklyn comedy drama,2.5,7
353,"Crow, The (1994)","['Action', 'Crime', 'Fantasy', 'Thriller']","Crow, The",1994,action crime fantasy thriller,"Crow, The action crime fantasy thriller",3.609375,0
354,Cobb (1994),['Drama'],Cobb,1994,drama,Cobb drama,3.333333333333333,6
355,"Flintstones, The (1994)","['Children', 'Comedy', 'Fantasy']","Flintstones, The",1994,children comedy fantasy,"Flintstones, The children comedy fantasy",2.357142857142857,3
356,Forrest Gump (1994),"['Comedy', 'Drama', 'Romance', 'War']",Forrest Gump,1994,comedy drama romance war,Forrest Gump comedy drama romance war,4.164133738601824,5
357,Four Weddings and a Funeral (1994),"['Comedy', 'Romance']",Four Weddings and a Funeral,1994,comedy romance,Four Weddings and a Funeral comedy romance,3.5194174757281558,2
358,Higher Learning (1995),['Drama'],Higher Learning,1995,drama,Higher Learning drama,2.6666666666666665,6
359,I Like It Like That (1994),"['Comedy', 'Drama', 'Romance']",I Like It Like That,1994,comedy drama romance,I Like It Like That comedy drama romance,3.0,2
